id,screen/route,file:line,kind,core_path,hebrew_source
he-0649,/admin/attendance,src/routes/admin.attendance.tsx:100,jsx_text,no,ימים
he-0650,/admin/attendance,src/routes/admin.attendance.tsx:109,string,no,שיעור השלמה
he-0651,/admin/attendance,src/routes/admin.attendance.tsx:109,string,no,נוכח + השלמה
he-0652,/admin/attendance,src/routes/admin.attendance.tsx:110,string,no,חסרים היום
he-0653,/admin/attendance,src/routes/admin.attendance.tsx:111,string,no,תלמידים בסיכון
he-0654,/admin/attendance,src/routes/admin.attendance.tsx:111,string,no,3+ היעדרויות
he-0655,/admin/attendance,src/routes/admin.attendance.tsx:112,string,no,סה״כ סימונים
he-0656,/admin/attendance,src/routes/admin.attendance.tsx:112,template,no,בחלון ${windowDays} ימים
he-0657,/admin/attendance,src/routes/admin.attendance.tsx:134,jsx_text,no,תלמידים בסיכון
he-0658,/admin/attendance,src/routes/admin.attendance.tsx:137,jsx_text,no,אין תלמידים בסיכון בחלון הנבחר.
he-0659,/admin/attendance,src/routes/admin.attendance.tsx:144,jsx_text,no,שם
he-0660,/admin/attendance,src/routes/admin.attendance.tsx:145,jsx_text,no,חסר
he-0661,/admin/attendance,src/routes/admin.attendance.tsx:146,jsx_text,no,סך מפגשים
he-0662,/admin/attendance,src/routes/admin.attendance.tsx:147,jsx_text,no,אחוז היעדרות
he-0663,/admin/attendance,src/routes/admin.attendance.tsx:169,jsx_text,no,שיעור השלמה לפי כיתה
he-0664,/admin/attendance,src/routes/admin.attendance.tsx:194,jsx_text,no,אין כיתות עדיין.
he-0665,/admin/attendance,src/routes/admin.attendance.tsx:200,jsx_text,no,חסרים היום
he-0666,/admin/attendance,src/routes/admin.attendance.tsx:203,jsx_text,no,אין היעדרויות מסומנות להיום.
he-0667,/admin/attendance,src/routes/admin.attendance.tsx:224,jsx_text,no,סימון נוכחות מתבצע במסך המרצה.
he-0668,/admin/attendance,src/routes/admin.attendance.tsx:224,jsx_text,no,פתח כעת
he-0669,/admin/beqa,src/routes/admin.beqa.tsx:61,string,no,BEQA — אבחון ביומטרי
he-0670,/admin/beqa,src/routes/admin.beqa.tsx:76,jsx_text,no,"דיוק: r.accuracy_score ?? 0,"
he-0671,/admin/beqa,src/routes/admin.beqa.tsx:95,string,no,BEQA — אבחון ביומטרי
he-0672,/admin/beqa,src/routes/admin.beqa.tsx:98,string,no,סשנים שהושלמו
he-0673,/admin/beqa,src/routes/admin.beqa.tsx:99,string,no,ממוצע BEQA
he-0674,/admin/beqa,src/routes/admin.beqa.tsx:100,string,no,תלמידים פעילים
he-0675,/admin/beqa,src/routes/admin.beqa.tsx:101,string,no,ממוצע דיוק
he-0676,/admin/beqa,src/routes/admin.beqa.tsx:106,jsx_text,no,מגמת BEQA (30 סשנים אחרונים)
he-0677,/admin/beqa,src/routes/admin.beqa.tsx:116,string,no,דיוק
he-0678,/admin/beqa,src/routes/admin.beqa.tsx:123,jsx_text,no,פילוח ציונים
he-0679,/admin/beqa,src/routes/admin.beqa.tsx:139,jsx_text,no,סשנים אחרונים
he-0680,/admin/beqa,src/routes/admin.beqa.tsx:142,jsx_text,no,אין עדיין סשני אבחון.
he-0681,/admin/beqa,src/routes/admin.beqa.tsx:158,jsx_text,no,דיוק
he-0682,/admin/beqa,src/routes/admin.beqa.tsx:163,jsx_text,no,יציבות
he-0683,/admin/beqa,src/routes/admin.beqa.tsx:164,jsx_text,no,עקביות
he-0684,/admin/candidates,src/routes/admin.candidates.tsx:15,string,no,טופס ירוק
he-0685,/admin/candidates,src/routes/admin.candidates.tsx:16,string,no,אישור לימודים ממשרד הרישוי
he-0686,/admin/candidates,src/routes/admin.candidates.tsx:17,string,no,ת.ז. — צד קדמי
he-0687,/admin/candidates,src/routes/admin.candidates.tsx:18,string,no,ת.ז. — צד אחורי
he-0688,/admin/candidates,src/routes/admin.candidates.tsx:19,string,no,רישיון נהיגה — קדמי
he-0689,/admin/candidates,src/routes/admin.candidates.tsx:20,string,no,רישיון נהיגה — אחורי
he-0690,/admin/candidates,src/routes/admin.candidates.tsx:21,string,no,תמונת פספורט
he-0691,/admin/candidates,src/routes/admin.candidates.tsx:22,string,no,אישור רפואי
he-0692,/admin/candidates,src/routes/admin.candidates.tsx:26,string,no,תלמידים ולידים — Haile Drive AI
he-0693,/admin/candidates,src/routes/admin.candidates.tsx:31,string,no,ליד חדש
he-0694,/admin/candidates,src/routes/admin.candidates.tsx:32,string,no,נוצר קשר
he-0695,/admin/candidates,src/routes/admin.candidates.tsx:33,string,no,חסרים מסמכים
he-0696,/admin/candidates,src/routes/admin.candidates.tsx:34,string,no,ממתין לפתיחה
he-0697,/admin/candidates,src/routes/admin.candidates.tsx:35,string,no,שובץ
he-0698,/admin/candidates,src/routes/admin.candidates.tsx:36,string,no,פעיל
he-0699,/admin/candidates,src/routes/admin.candidates.tsx:37,string,no,סיים
he-0700,/admin/candidates,src/routes/admin.candidates.tsx:38,string,no,לא פעיל
he-0701,/admin/candidates,src/routes/admin.candidates.tsx:39,string,no,נכשל
he-0702,/admin/candidates,src/routes/admin.candidates.tsx:67,string,no,נשמר
he-0703,/admin/candidates,src/routes/admin.candidates.tsx:68,string,no,שמירה נכשלה
he-0704,/admin/candidates,src/routes/admin.candidates.tsx:72,string,no,נמחק
he-0705,/admin/candidates,src/routes/admin.candidates.tsx:73,string,no,מחיקה נכשלה
he-0706,/admin/candidates,src/routes/admin.candidates.tsx:79,string,no,עודכן
he-0707,/admin/candidates,src/routes/admin.candidates.tsx:80,string,no,עדכון נכשל
he-0708,/admin/candidates,src/routes/admin.candidates.tsx:86,string,no,גישת BEQA עודכנה
he-0709,/admin/candidates,src/routes/admin.candidates.tsx:87,string,no,עדכון נכשל
he-0710,/admin/candidates,src/routes/admin.candidates.tsx:98,string,no,🇪🇹 אמהרית
he-0711,/admin/candidates,src/routes/admin.candidates.tsx:99,string,no,🇮🇱 עברית
he-0712,/admin/candidates,src/routes/admin.candidates.tsx:100,string,no,🇷🇺 רוסית
he-0713,/admin/candidates,src/routes/admin.candidates.tsx:101,string,no,✡️ קוקי
he-0714,/admin/candidates,src/routes/admin.candidates.tsx:102,string,no,✡️ קוקי
he-0715,/admin/candidates,src/routes/admin.candidates.tsx:103,string,no,🇬🇧 אנגלית
he-0716,/admin/candidates,src/routes/admin.candidates.tsx:104,string,no,🇫🇷 צרפתית
he-0717,/admin/candidates,src/routes/admin.candidates.tsx:122,string,no,ניהול לידים ותלמידים
he-0718,/admin/candidates,src/routes/admin.candidates.tsx:126,jsx_text,no,📋 לידים
he-0719,/admin/candidates,src/routes/admin.candidates.tsx:130,jsx_text,no,🎓 סטודנטים
he-0720,/admin/candidates,src/routes/admin.candidates.tsx:136,string,no,חיפוש שם / טלפון / אימייל…
he-0721,/admin/candidates,src/routes/admin.candidates.tsx:140,jsx_text,no,כל הערים
he-0722,/admin/candidates,src/routes/admin.candidates.tsx:144,jsx_text,no,כל הסטטוסים
he-0723,/admin/candidates,src/routes/admin.candidates.tsx:148,jsx_text,no,ייבוא CSV
he-0724,/admin/candidates,src/routes/admin.candidates.tsx:151,jsx_text,no,תלמיד חדש
he-0725,/admin/candidates,src/routes/admin.candidates.tsx:157,string,no,"טוען תלמידים, ערים וכיתות מהמסד…"
he-0726,/admin/candidates,src/routes/admin.candidates.tsx:160,jsx_text,no,טעינת הנתונים נכשלה:
he-0727,/admin/candidates,src/routes/admin.candidates.tsx:168,jsx_text,no,שם
he-0728,/admin/candidates,src/routes/admin.candidates.tsx:169,jsx_text,no,טלפון
he-0729,/admin/candidates,src/routes/admin.candidates.tsx:170,jsx_text,no,עיר
he-0730,/admin/candidates,src/routes/admin.candidates.tsx:171,jsx_text,no,כיתה
he-0731,/admin/candidates,src/routes/admin.candidates.tsx:172,jsx_text,no,שפה
he-0732,/admin/candidates,src/routes/admin.candidates.tsx:173,jsx_text,no,סטטוס
he-0733,/admin/candidates,src/routes/admin.candidates.tsx:174,jsx_text,no,תשלום
he-0734,/admin/candidates,src/routes/admin.candidates.tsx:180,jsx_text,no,טוען נתונים חיים…
he-0735,/admin/candidates,src/routes/admin.candidates.tsx:181,jsx_text,no,אין רשומות
he-0736,/admin/candidates,src/routes/admin.candidates.tsx:192,jsx_text,no,לא צוין
he-0737,/admin/candidates,src/routes/admin.candidates.tsx:200,string,no,שייך לכיתה
he-0738,/admin/candidates,src/routes/admin.candidates.tsx:202,jsx_text,no,— ללא כיתה —
he-0739,/admin/candidates,src/routes/admin.candidates.tsx:213,jsx_text,no,שילם
he-0740,/admin/candidates,src/routes/admin.candidates.tsx:218,template,no,לאשר תשלום של ${c.full_name} ולהפוך לסטודנט?
he-0741,/admin/candidates,src/routes/admin.candidates.tsx:225,string,no,אשר תשלום והפוך לסטודנט
he-0742,/admin/candidates,src/routes/admin.candidates.tsx:227,jsx_text,no,הפוך לסטודנט
he-0743,/admin/candidates,src/routes/admin.candidates.tsx:234,string,no,בטל גישת BEQA
he-0744,/admin/candidates,src/routes/admin.candidates.tsx:234,string,no,אפשר גישת BEQA
he-0745,/admin/candidates,src/routes/admin.candidates.tsx:237,string,no,🔒 ללא
he-0746,/admin/candidates,src/routes/admin.candidates.tsx:242,string,no,תיק נהג
he-0747,/admin/candidates,src/routes/admin.candidates.tsx:244,template,no,למחוק את ${c.full_name}?
he-0748,/admin/candidates,src/routes/admin.candidates.tsx:256,string,no,עריכת תלמיד
he-0749,/admin/candidates,src/routes/admin.candidates.tsx:256,string,no,תלמיד חדש
he-0750,/admin/candidates,src/routes/admin.candidates.tsx:260,string,no,שם חובה
he-0751,/admin/candidates,src/routes/admin.candidates.tsx:265,string,no,שם מלא *
he-0752,/admin/candidates,src/routes/admin.candidates.tsx:267,string,no,טלפון
he-0753,/admin/candidates,src/routes/admin.candidates.tsx:268,string,no,אימייל
he-0754,/admin/candidates,src/routes/admin.candidates.tsx:271,string,no,עיר
he-0755,/admin/candidates,src/routes/admin.candidates.tsx:277,string,no,כיתה
he-0756,/admin/candidates,src/routes/admin.candidates.tsx:284,string,no,תעודת זהות
he-0757,/admin/candidates,src/routes/admin.candidates.tsx:296,string,no,שפה
he-0758,/admin/candidates,src/routes/admin.candidates.tsx:301,string,no,סטטוס
he-0759,/admin/candidates,src/routes/admin.candidates.tsx:307,string,no,הערות
he-0760,/admin/candidates,src/routes/admin.candidates.tsx:310,jsx_text,no,🧬 גישה לאבחון BEQA (תשלום נפרד)
he-0761,/admin/candidates,src/routes/admin.candidates.tsx:314,jsx_text,no,ביטול
he-0762,/admin/candidates,src/routes/admin.candidates.tsx:315,string,no,שומר…
he-0763,/admin/candidates,src/routes/admin.candidates.tsx:315,string,no,שמור
he-0764,/admin/candidates,src/routes/admin.candidates.tsx:359,string,no,"תיק ויצ\""ר נפתח"
he-0765,/admin/candidates,src/routes/admin.candidates.tsx:366,jsx_text,no,"💰 לפתוח תיק ויצ""ר עבור"
he-0766,/admin/candidates,src/routes/admin.candidates.tsx:367,jsx_text,no,ייפתח מעקב תשלומים אוטומטית. ניתן לשנות את סכום השובר.
he-0767,/admin/candidates,src/routes/admin.candidates.tsx:369,jsx_text,no,סכום השובר (₪)
he-0768,/admin/candidates,src/routes/admin.candidates.tsx:373,jsx_text,no,לא עכשיו
he-0769,/admin/candidates,src/routes/admin.candidates.tsx:375,string,no,פותח…
he-0770,/admin/candidates,src/routes/admin.candidates.tsx:375,string,no,כן — פתח תיק
he-0771,/admin/candidates,src/routes/admin.candidates.tsx:396,string,no,יש להזין כיתוב למסמך
he-0772,/admin/candidates,src/routes/admin.candidates.tsx:400,string,no,הועלה לתיק הנהג
he-0773,/admin/candidates,src/routes/admin.candidates.tsx:403,string,no,העלאה נכשלה
he-0774,/admin/candidates,src/routes/admin.candidates.tsx:415,string,no,פתיחה נכשלה
he-0775,/admin/candidates,src/routes/admin.candidates.tsx:420,template,no,"למחוק את ""${doc.label}""?"
he-0776,/admin/candidates,src/routes/admin.candidates.tsx:423,string,no,נמחק
he-0777,/admin/candidates,src/routes/admin.candidates.tsx:426,string,no,מחיקה נכשלה
he-0778,/admin/candidates,src/routes/admin.candidates.tsx:435,jsx_text,no,תיק נהג
he-0779,/admin/candidates,src/routes/admin.candidates.tsx:438,string,no,לא צוינה עיר
he-0780,/admin/candidates,src/routes/admin.candidates.tsx:445,jsx_text,no,העלאת מסמך חדש
he-0781,/admin/candidates,src/routes/admin.candidates.tsx:451,string,no,כיתוב חופשי (למשל: טופס ירוק)
he-0782,/admin/candidates,src/routes/admin.candidates.tsx:463,string,no,מעלה…
he-0783,/admin/candidates,src/routes/admin.candidates.tsx:463,string,no,בחר קובץ
he-0784,/admin/candidates,src/routes/admin.candidates.tsx:484,jsx_text,no,טוען…
he-0785,/admin/candidates,src/routes/admin.candidates.tsx:487,jsx_text,no,עדיין אין מסמכים בתיק
he-0786,/admin/candidates,src/routes/admin.candidates.tsx:502,string,no,פתיחה
he-0787,/admin/candidates,src/routes/admin.candidates.tsx:505,string,no,מחיקה
he-0788,/admin/content,src/routes/admin.content.tsx:8,string,no,תוכן לימודי — Haile Drive AI
he-0789,/admin/content,src/routes/admin.content.tsx:15,string,no,תוכן לימודי
he-0790,/admin/content,src/routes/admin.content.tsx:21,jsx_text,no,📚 חומרי לימוד
he-0791,/admin/content,src/routes/admin.content.tsx:27,jsx_text,no,📝 בנק מבחנים
he-0792,/admin/courses,src/routes/admin.courses.tsx:17,string,no,ניהול קורסים מקוונים — Haile Drive AI
he-0793,/admin/courses,src/routes/admin.courses.tsx:18,string,no,"יצירה ועריכה של קורסים מקוונים, מודולים, שיעורים ומעקב הרשמות ב-Haile Drive AI."
he-0794,/admin/courses,src/routes/admin.courses.tsx:19,string,no,ניהול קורסים מקוונים — Haile Drive AI
he-0795,/admin/courses,src/routes/admin.courses.tsx:20,string,no,"ניהול קורסים, מודולים, שיעורים והרשמות."
he-0796,/admin/courses,src/routes/admin.courses.tsx:45,string,no,הקורס נשמר
he-0797,/admin/courses,src/routes/admin.courses.tsx:49,string,no,שמירת הקורס נכשלה
he-0798,/admin/courses,src/routes/admin.courses.tsx:55,string,no,הקורס נמחק
he-0799,/admin/courses,src/routes/admin.courses.tsx:59,string,no,מחיקת הקורס נכשלה
he-0800,/admin/courses,src/routes/admin.courses.tsx:65,string,no,🎓 קורסים מקוונים
he-0801,/admin/courses,src/routes/admin.courses.tsx:67,jsx_text,no,"ניהול קטלוג הקורסים המקוונים, המודולים והשיעורים"
he-0802,/admin/courses,src/routes/admin.courses.tsx:69,jsx_text,no,קורס חדש
he-0803,/admin/courses,src/routes/admin.courses.tsx:79,string,no,נא להזין כותרת בעברית
he-0804,/admin/courses,src/routes/admin.courses.tsx:86,string,no,טוען קורסים…
he-0805,/admin/courses,src/routes/admin.courses.tsx:90,jsx_text,no,אין עדיין קורסים מקוונים. לחצו «קורס חדש» כדי להתחיל.
he-0806,/admin/courses,src/routes/admin.courses.tsx:103,string,no,ללא עלות
he-0807,/admin/courses,src/routes/admin.courses.tsx:104,jsx_text,no,שעות
he-0808,/admin/courses,src/routes/admin.courses.tsx:109,jsx_text,no,עריכה
he-0809,/admin/courses,src/routes/admin.courses.tsx:115,string,no,פרסם
he-0810,/admin/courses,src/routes/admin.courses.tsx:115,string,no,החזר לטיוטה
he-0811,/admin/courses,src/routes/admin.courses.tsx:115,string,no,ארכב
he-0812,/admin/courses,src/routes/admin.courses.tsx:119,string,no,סגור תוכן
he-0813,/admin/courses,src/routes/admin.courses.tsx:119,string,no,נהל תוכן
he-0814,/admin/courses,src/routes/admin.courses.tsx:123,template,no,למחוק את «${c.title_he}»? כל המודולים והשיעורים יימחקו.
he-0815,/admin/courses,src/routes/admin.courses.tsx:156,jsx_text,no,כותרת (עברית)
he-0816,/admin/courses,src/routes/admin.courses.tsx:159,jsx_text,no,כותרת (אמהרית)
he-0817,/admin/courses,src/routes/admin.courses.tsx:162,jsx_text,no,תיאור (עברית)
he-0818,/admin/courses,src/routes/admin.courses.tsx:166,jsx_text,no,תיאור (אמהרית)
he-0819,/admin/courses,src/routes/admin.courses.tsx:170,jsx_text,no,מחיר (₪)
he-0820,/admin/courses,src/routes/admin.courses.tsx:174,jsx_text,no,שעות לימוד משוערות
he-0821,/admin/courses,src/routes/admin.courses.tsx:178,jsx_text,no,שפה
he-0822,/admin/courses,src/routes/admin.courses.tsx:183,jsx_text,no,סטטוס
he-0823,/admin/courses,src/routes/admin.courses.tsx:188,jsx_text,no,תמונת נושא (HTTPS)
he-0824,/admin/courses,src/routes/admin.courses.tsx:194,jsx_text,no,שמירה
he-0825,/admin/courses,src/routes/admin.courses.tsx:195,jsx_text,no,ביטול
he-0826,/admin/courses,src/routes/admin.courses.tsx:210,string,no,הפעולה נכשלה
he-0827,/admin/courses,src/routes/admin.courses.tsx:217,jsx_text,no,מודולים ושיעורים
he-0828,/admin/courses,src/routes/admin.courses.tsx:220,string,no,שם מודול חדש
